Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
840,20.25,654,0.036697,16.734,39,24.0,1.998,0.021808,16.734,9703.516000000001
841,20.31,591,0.037225,14.801,40,22.0,2.083,0.018761,14.801,9718.317000000001
842,20.41,865,0.036994,21.862,40,32.0,2.345,0.01943,21.862,9740.179
843,20.33,280,0.032143,7.276,38,9.0,2.625,0.018222,7.276,9747.455
844,20.3,279,0.032258,7.164,39,9.0,2.86,0.022333,7.164,9754.619
845,20.28,507,0.039448,12.528,40,20.0,2.479,0.020326,12.528,9767.147
846,20.19,284,0.03169,7.139,40,9.0,2.144,0.018269,7.139,9774.286
847,20.31,746,0.040214,18.533,40,30.0,2.165,0.021596,18.533,9792.819
848,20.24,382,0.034031,9.532,40,13.0,2.775,0.018435,9.532,9802.350999999999
849,20.42,945,0.035979,23.599,40,34.0,2.538,0.020969,23.599,9825.949999999999
850,20.29,330,0.021212,8.332,40,7.0,3.048,0.025664,8.332,9834.282
851,20.41,951,0.035752,23.604,40,34.0,2.511,0.019893,23.604,9857.885999999999
852,20.46,425,0.047059,10.689,40,20.0,2.471,0.02057,10.689,9868.574999999999
853,20.51,504,0.03373,12.725,40,17.0,2.53,0.021584,12.725,9881.3
854,20.44,485,0.037113,12.14,40,18.0,2.575,0.020808,12.14,9893.439999999999
855,20.56,1016,0.031496,24.826,41,32.0,2.259,0.02023,24.826,9918.265999999998
856,20.55,902,0.028825,22.297,40,26.0,2.195,0.018614,22.297,9940.562999999998
857,20.44,370,0.02973,8.694,43,11.0,2.314,0.019275,8.694,9949.256999999998
858,20.39,532,0.039474,11.942,45,21.0,2.481,0.01904,11.942,9961.198999999997
859,20.46,754,0.035809,17.927,42,27.0,2.143,0.020482,17.927,9979.125999999997
860,20.64,878,0.031891,21.888,40,28.0,2.498,0.021173,21.888,10001.013999999997
861,20.65,586,0.035836,14.614,40,21.0,2.02,0.021244,14.614,10015.627999999997
862,20.7,630,0.034921,15.603,40,22.0,2.429,0.021561,15.603,10031.230999999996
863,20.65,441,0.038549,11.068,40,17.0,2.689,0.018226,11.068,10042.298999999995
864,20.7,631,0.041204,16.262,39,26.0,2.372,0.021458,16.262,10058.560999999996
865,20.75,528,0.035985,13.387,39,19.0,2.398,0.019464,13.387,10071.947999999997
866,20.71,337,0.038576,8.502,40,13.0,2.448,0.020848,8.502,10080.449999999997
867,20.55,286,0.041958,7.195,40,12.0,2.094,0.019894,7.195,10087.644999999997
868,20.64,469,0.042644,11.617,40,20.0,2.309,0.020824,11.617,10099.261999999997
869,20.58,424,0.042453,10.469,40,18.0,2.696,0.019828,10.469,10109.730999999996
870,20.57,382,0.039267,9.58,40,15.0,2.479,0.019083,9.58,10119.310999999996
871,20.67,632,0.041139,15.933,40,26.0,2.763,0.019914,15.933,10135.243999999997
872,20.68,407,0.044226,10.021,41,18.0,3.15,0.016589,10.021,10145.264999999998
873,20.72,459,0.039216,11.478,40,18.0,2.244,0.017027,11.478,10156.742999999997
874,20.62,292,0.034247,7.429,39,10.0,2.541,0.019215,7.429,10164.171999999997
875,20.67,671,0.043219,16.853,40,29.0,2.575,0.019755,16.853,10181.024999999996
876,20.57,399,0.035088,10.023,40,14.0,1.812,0.019803,10.023,10191.047999999995
877,20.51,671,0.026826,16.858,40,18.0,1.77,0.020431,16.858,10207.905999999995
878,20.58,544,0.045956,13.979,39,25.0,2.785,0.020858,13.979,10221.884999999995
879,20.7,833,0.037215,21.329,39,31.0,2.567,0.020035,21.329,10243.213999999994
880,20.43,249,0.012048,6.37,39,3.0,3.225,0.021271,6.37,10249.583999999995
881,20.49,569,0.02812,14.461,39,16.0,3.169,0.021041,14.461,10264.044999999995
882,20.29,295,0.040678,7.207,41,12.0,2.79,0.02247,7.207,10271.251999999995
883,20.34,666,0.039039,16.355,41,26.0,2.782,0.021075,16.355,10287.606999999995
884,20.42,721,0.037448,18.037,40,27.0,2.714,0.021086,18.037,10305.643999999995
885,20.36,280,0.035714,7.249,39,10.0,2.821,0.019965,7.249,10312.892999999995
886,20.28,355,0.042254,9.12,39,15.0,2.752,0.018887,9.12,10322.012999999995
887,20.36,591,0.042301,14.771,40,25.0,2.262,0.020807,14.771,10336.783999999996
888,20.36,621,0.038647,15.735,39,24.0,2.274,0.020034,15.735,10352.518999999997
889,20.29,342,0.046784,8.479,40,16.0,2.129,0.021592,8.479,10360.997999999996
890,20.4,987,0.033435,24.747,40,33.0,2.538,0.020186,24.747,10385.744999999995
891,20.43,706,0.028329,17.905,39,20.0,2.649,0.021187,17.905,10403.649999999996
892,20.37,608,0.032895,15.309,40,20.0,2.743,0.019999,15.309,10418.958999999995
893,20.41,546,0.038462,13.443,41,21.0,2.189,0.022124,13.443,10432.401999999995
894,20.45,774,0.031008,19.393,40,24.0,2.491,0.018274,19.393,10451.794999999995
895,20.28,504,0.03373,12.482,40,17.0,2.494,0.02225,12.482,10464.276999999995
896,20.21,264,0.018939,5.901,45,5.0,2.879,0.019244,5.901,10470.177999999994
897,20.27,575,0.043478,13.611,42,25.0,2.083,0.019695,13.611,10483.788999999995
898,20.28,575,0.036522,13.868,41,21.0,2.517,0.021246,13.868,10497.656999999996
899,20.27,415,0.045783,10.407,40,19.0,2.557,0.021788,10.407,10508.063999999995
900,20.25,389,0.030848,9.763,40,12.0,2.44,0.022567,9.763,10517.826999999996
901,20.33,800,0.03625,20.309,39,29.0,2.891,0.021945,20.309,10538.135999999995
902,20.36,552,0.03442,13.945,40,19.0,2.411,0.0208,13.945,10552.080999999995
903,20.37,377,0.045093,9.613,39,17.0,2.973,0.019234,9.613,10561.693999999994
904,20.39,606,0.031353,15.395,39,19.0,2.366,0.020103,15.395,10577.088999999994
905,20.38,495,0.034343,12.409,40,17.0,2.604,0.019442,12.409,10589.497999999994
906,20.36,584,0.041096,14.875,39,24.0,2.474,0.021985,14.875,10604.372999999994
907,20.28,395,0.040506,9.978,40,16.0,1.919,0.020458,9.978,10614.350999999993
908,20.27,655,0.038168,16.135,41,25.0,2.611,0.02083,16.135,10630.485999999994
909,20.15,444,0.045045,11.199,40,20.0,2.633,0.02267,11.199,10641.684999999994
910,20.08,300,0.04,7.627,39,12.0,2.597,0.022099,7.627,10649.311999999994
911,20.02,328,0.033537,8.564,38,11.0,2.39,0.019195,8.564,10657.875999999995
912,20.06,585,0.037607,14.593,40,22.0,2.424,0.020692,14.593,10672.468999999996
913,20.13,511,0.041096,12.859,40,21.0,2.9,0.021117,12.859,10685.327999999996
914,20.22,758,0.029024,18.817,40,22.0,1.832,0.022746,18.817,10704.144999999995
915,20.16,279,0.028674,6.928,40,8.0,2.333,0.023416,6.928,10711.072999999995
916,20.09,771,0.032425,18.918,41,25.0,2.375,0.019336,18.918,10729.990999999995
917,20.1,620,0.03871,15.6,40,24.0,2.671,0.022062,15.6,10745.590999999995
918,20.07,509,0.033399,12.453,41,17.0,2.8,0.02113,12.453,10758.043999999994
919,19.98,417,0.038369,10.223,41,16.0,2.429,0.021316,10.223,10768.266999999994
920,19.82,373,0.034853,9.621,39,13.0,1.941,0.020149,9.621,10777.887999999994
921,19.74,357,0.042017,8.964,40,15.0,2.373,0.022493,8.964,10786.851999999993
922,19.61,449,0.035635,11.549,39,16.0,2.922,0.022298,11.549,10798.400999999994
923,19.66,499,0.044088,12.8,39,22.0,2.299,0.019433,12.8,10811.200999999994
924,19.75,706,0.03966,17.658,40,28.0,2.588,0.022906,17.658,10828.858999999993
925,19.79,473,0.040169,12.172,39,19.0,2.562,0.019702,12.172,10841.030999999994
926,19.76,637,0.034537,15.77,40,22.0,2.325,0.01965,15.77,10856.800999999994
927,19.68,464,0.034483,11.991,39,16.0,2.183,0.021155,11.991,10868.791999999994
928,19.65,609,0.032841,15.102,40,20.0,2.642,0.020687,15.102,10883.893999999995
929,19.63,723,0.031812,18.241,40,23.0,2.288,0.021936,18.241,10902.134999999995
930,19.63,615,0.034146,15.363,40,21.0,2.281,0.025328,15.363,10917.497999999994
931,19.64,610,0.036066,15.381,40,22.0,3.174,0.020119,15.381,10932.878999999994
932,19.69,474,0.040084,12.23,39,19.0,2.542,0.021587,12.23,10945.108999999993
933,19.7,590,0.032203,13.976,42,19.0,2.368,0.021638,13.976,10959.084999999994
934,19.78,846,0.035461,19.604,43,30.0,2.61,0.021578,19.604,10978.688999999993
935,19.75,662,0.033233,15.273,43,22.0,2.305,0.022073,15.273,10993.961999999992
936,19.84,660,0.036364,15.119,44,24.0,2.352,0.02407,15.119,11009.080999999993
937,19.84,599,0.035058,13.606,44,21.0,2.324,0.023606,13.606,11022.686999999993
938,19.87,594,0.03367,14.224,42,20.0,2.396,0.020619,14.224,11036.910999999993
939,19.9,960,0.029167,24.263,40,28.0,2.598,0.021121,24.263,11061.173999999994
940,19.93,772,0.034974,19.68,39,27.0,2.057,0.021725,19.68,11080.853999999994
941,19.92,598,0.035117,15.22,39,21.0,1.965,0.021301,15.22,11096.073999999993
942,19.73,383,0.033943,9.635,40,13.0,2.715,0.021131,9.635,11105.708999999993
943,19.72,271,0.02952,6.758,40,8.0,1.151,0.019593,6.758,11112.466999999993
944,19.84,757,0.027741,19.018,40,21.0,2.271,0.021788,19.018,11131.484999999993
945,19.91,738,0.036585,18.623,40,27.0,2.961,0.021621,18.623,11150.107999999993
946,19.95,452,0.028761,11.521,39,13.0,3.0,0.020735,11.521,11161.628999999994
947,19.97,889,0.035996,22.219,40,32.0,3.043,0.023591,22.219,11183.847999999993
948,19.95,285,0.038596,7.168,40,11.0,2.793,0.025691,7.168,11191.015999999992
949,19.76,463,0.032397,11.543,40,15.0,2.313,0.025061,11.543,11202.558999999992
950,19.78,359,0.02507,8.98,40,9.0,2.189,0.022918,8.98,11211.538999999992
951,19.58,473,0.029598,11.819,40,14.0,2.45,0.02225,11.819,11223.357999999991
952,19.63,859,0.029104,21.196,41,25.0,2.285,0.02154,21.196,11244.553999999991
953,19.76,933,0.032154,23.454,40,30.0,2.524,0.022352,23.454,11268.00799999999
954,19.79,493,0.042596,12.43,40,21.0,2.337,0.024903,12.43,11280.437999999991
955,19.59,332,0.036145,8.362,40,12.0,2.774,0.021694,8.362,11288.79999999999
956,19.59,746,0.034853,18.786,40,26.0,2.601,0.022598,18.786,11307.58599999999
957,19.63,522,0.028736,13.315,39,15.0,2.278,0.022412,13.315,11320.90099999999
958,19.7,662,0.042296,16.88,39,28.0,2.808,0.023155,16.88,11337.78099999999
959,19.59,436,0.036697,10.937,40,16.0,2.573,0.02294,10.937,11348.71799999999
960,19.52,623,0.033708,15.664,40,21.0,2.202,0.020772,15.664,11364.38199999999
961,19.48,456,0.037281,12.019,38,17.0,2.603,0.020694,12.019,11376.40099999999
962,19.39,387,0.033592,9.765,40,13.0,3.119,0.024881,9.765,11386.16599999999
963,19.38,431,0.037123,11.045,39,16.0,2.357,0.023317,11.045,11397.21099999999
964,19.31,467,0.040685,12.053,39,19.0,2.737,0.023289,12.053,11409.26399999999
965,19.32,617,0.032415,15.743,39,20.0,2.186,0.026295,15.743,11425.00699999999
966,19.44,805,0.031056,20.571,39,25.0,1.952,0.024341,20.571,11445.57799999999
967,19.5,458,0.039301,11.237,41,18.0,2.697,0.024264,11.237,11456.81499999999
968,19.46,356,0.044944,8.897,40,16.0,2.472,0.021568,8.897,11465.71199999999
969,19.54,578,0.044983,14.611,40,26.0,2.394,0.023029,14.611,11480.322999999991
970,19.48,281,0.032028,7.403,38,9.0,2.139,0.021285,7.403,11487.725999999991
971,19.49,549,0.04918,13.045,42,27.0,2.716,0.026922,13.045,11500.770999999992
972,19.51,699,0.028612,16.82,42,20.0,2.406,0.024837,16.82,11517.590999999991
973,19.55,621,0.035427,15.785,39,22.0,2.567,0.025367,15.785,11533.375999999991
974,19.63,412,0.043689,10.419,40,18.0,2.944,0.024243,10.419,11543.794999999991
975,19.52,379,0.047493,9.714,39,18.0,2.678,0.025087,9.714,11553.508999999991
976,19.61,458,0.050218,11.428,40,23.0,3.035,0.024228,11.428,11564.93699999999
977,19.58,363,0.041322,9.133,40,15.0,2.201,0.020546,9.133,11574.06999999999
978,19.54,486,0.04321,12.004,40,21.0,2.327,0.023771,12.004,11586.073999999991
979,19.42,517,0.03675,12.811,40,19.0,2.458,0.0239,12.811,11598.884999999991
980,19.67,600,0.046667,15.017,40,28.0,2.707,0.026491,15.017,11613.901999999991
981,19.69,545,0.033028,13.741,40,18.0,2.556,0.027273,13.741,11627.642999999991
982,19.82,641,0.039002,16.136,40,25.0,2.223,0.021666,16.136,11643.778999999991
983,19.66,316,0.031646,7.941,40,10.0,3.297,0.024067,7.941,11651.719999999992
984,19.62,599,0.038397,14.896,40,23.0,2.326,0.023264,14.896,11666.615999999993
985,19.7,575,0.031304,14.425,40,18.0,2.402,0.023238,14.425,11681.040999999992
986,19.74,760,0.025,18.821,40,19.0,2.229,0.025335,18.821,11699.861999999992
987,19.68,623,0.030498,15.702,40,19.0,2.539,0.020617,15.702,11715.563999999991
988,19.63,455,0.041758,11.409,40,19.0,2.068,0.022602,11.409,11726.97299999999
989,19.65,466,0.038627,11.894,39,18.0,2.197,0.020759,11.894,11738.866999999991
990,19.42,296,0.033784,7.534,39,10.0,3.095,0.022228,7.534,11746.40099999999
991,19.42,631,0.031696,15.754,40,20.0,2.499,0.025162,15.754,11762.154999999992
992,19.43,691,0.030391,17.558,39,21.0,2.245,0.024197,17.558,11779.712999999992
993,19.33,281,0.039146,7.094,40,11.0,2.694,0.024764,7.094,11786.806999999992
994,19.18,284,0.03169,7.106,40,9.0,2.676,0.025874,7.106,11793.912999999991
995,19.15,531,0.026365,13.617,39,14.0,2.352,0.022274,13.617,11807.529999999992
996,19.26,481,0.033264,12.155,40,16.0,2.723,0.021534,12.155,11819.684999999992
997,19.21,566,0.035336,14.605,39,20.0,2.898,0.024037,14.605,11834.289999999992
998,19.21,478,0.043933,11.745,41,21.0,2.732,0.024181,11.745,11846.034999999993
999,19.23,544,0.038603,13.908,39,21.0,2.715,0.023858,13.908,11859.942999999992
1000,19.34,618,0.037217,15.813,39,23.0,2.727,0.022457,15.813,11875.755999999992
1001,19.21,559,0.028623,14.501,39,16.0,2.742,0.023873,14.501,11890.256999999992
1002,19.14,287,0.041812,7.46,38,12.0,2.516,0.020655,7.46,11897.716999999991
1003,19.2,535,0.042991,14.097,38,23.0,2.505,0.025843,14.097,11911.813999999991
1004,19.19,626,0.028754,16.156,39,18.0,2.246,0.023676,16.156,11927.969999999992
1005,19.18,471,0.03397,12.033,39,16.0,2.121,0.024085,12.033,11940.002999999992
1006,19.19,530,0.04717,13.478,39,25.0,2.477,0.02603,13.478,11953.48099999999
1007,19.24,520,0.040385,12.853,40,21.0,2.425,0.024416,12.853,11966.33399999999
1008,19.27,730,0.038356,18.548,39,28.0,2.462,0.027771,18.548,11984.88199999999
1009,19.35,793,0.035309,20.303,39,28.0,2.683,0.025387,20.303,12005.18499999999
1010,19.54,731,0.042408,16.886,43,31.0,2.752,0.024571,16.886,12022.07099999999
1011,19.52,256,0.035156,6.081,42,9.0,2.52,0.022033,6.081,12028.151999999991
1012,19.52,446,0.049327,11.267,40,22.0,2.57,0.023198,11.267,12039.41899999999
1013,19.57,625,0.0416,15.799,40,26.0,2.621,0.024716,15.799,12055.217999999992
1014,19.57,595,0.036975,15.096,39,22.0,2.168,0.024086,15.096,12070.313999999991
1015,19.78,701,0.041369,17.63,40,29.0,2.264,0.025511,17.63,12087.94399999999
1016,19.66,357,0.036415,9.109,39,13.0,2.429,0.02034,9.109,12097.05299999999
1017,19.72,755,0.039735,19.509,39,30.0,2.159,0.02567,19.509,12116.56199999999
1018,19.71,424,0.037736,10.927,39,16.0,2.358,0.025448,10.927,12127.48899999999
1019,19.69,409,0.03423,10.489,39,14.0,2.79,0.019954,10.489,12137.97799999999
1020,19.66,278,0.035971,7.175,39,10.0,2.079,0.024721,7.175,12145.15299999999
1021,19.6,310,0.029032,7.967,39,9.0,2.51,0.02206,7.967,12153.11999999999
1022,19.67,558,0.041219,14.156,39,23.0,2.962,0.023108,14.156,12167.27599999999
1023,19.75,864,0.034722,21.783,40,30.0,2.821,0.022265,21.783,12189.05899999999
1024,19.79,998,0.032064,25.01,40,32.0,2.419,0.025678,25.01,12214.06899999999
1025,19.78,605,0.029752,15.338,39,18.0,2.407,0.026103,15.338,12229.40699999999
1026,19.76,725,0.027586,18.444,39,20.0,3.059,0.024997,18.444,12247.85099999999
1027,19.74,490,0.028571,12.25,40,14.0,2.543,0.026082,12.25,12260.10099999999
1028,19.77,575,0.04,14.651,39,23.0,2.703,0.02578,14.651,12274.75199999999
1029,19.71,549,0.030965,13.837,40,17.0,2.038,0.024213,13.837,12288.588999999989
1030,19.81,977,0.03173,25.096,39,31.0,2.293,0.025508,25.096,12313.684999999989
1031,19.82,651,0.03533,16.662,39,23.0,2.836,0.02548,16.662,12330.346999999989
1032,19.79,363,0.044077,9.592,38,16.0,2.981,0.025413,9.592,12339.93899999999
1033,19.95,960,0.036458,24.309,39,35.0,2.628,0.024272,24.309,12364.247999999989
1034,19.91,822,0.03163,21.324,39,26.0,3.269,0.025143,21.324,12385.57199999999
1035,19.88,532,0.035714,14.037,38,19.0,1.987,0.025735,14.037,12399.60899999999
1036,19.97,964,0.034232,24.904,39,33.0,2.623,0.026675,24.904,12424.51299999999
1037,20.12,1058,0.034026,27.153,39,36.0,2.661,0.025906,27.153,12451.66599999999
1038,20.05,398,0.032663,10.334,39,13.0,2.352,0.029482,10.334,12461.99999999999
1039,19.98,586,0.035836,14.846,39,21.0,2.915,0.024629,14.846,12476.84599999999
1040,19.94,547,0.042048,13.451,41,23.0,2.788,0.026172,13.451,12490.29699999999
1041,19.97,607,0.039539,14.468,42,24.0,2.453,0.022541,14.468,12504.76499999999
1042,20.05,548,0.038321,12.931,42,21.0,2.763,0.028921,12.931,12517.69599999999
1043,20.28,797,0.038896,19.69,40,31.0,2.695,0.023507,19.69,12537.385999999991
1044,20.46,1392,0.028017,35.795,39,39.0,2.491,0.023906,35.795,12573.180999999991
1045,20.47,604,0.046358,15.577,39,28.0,3.487,0.025708,15.577,12588.75799999999
1046,20.59,710,0.035211,18.227,39,25.0,2.603,0.024456,18.227,12606.984999999991
1047,20.44,778,0.021851,20.122,39,17.0,2.887,0.025,20.122,12627.10699999999
1048,20.61,757,0.036988,19.233,39,28.0,2.449,0.023474,19.233,12646.339999999991
1049,20.66,479,0.041754,12.25,39,20.0,2.656,0.022767,12.25,12658.589999999991
1050,20.69,392,0.030612,10.038,39,12.0,2.255,0.025911,10.038,12668.627999999992
1051,20.85,696,0.043103,17.771,39,30.0,2.409,0.020908,17.771,12686.398999999992
1052,20.81,579,0.036269,14.881,39,21.0,2.668,0.026071,14.881,12701.279999999992
1053,20.76,594,0.042088,14.967,40,25.0,2.889,0.025163,14.967,12716.246999999992
1054,20.76,566,0.037102,14.457,39,21.0,2.696,0.027027,14.457,12730.703999999992
1055,20.86,552,0.039855,14.018,39,22.0,2.895,0.027163,14.018,12744.721999999992
1056,20.88,521,0.053743,13.405,39,28.0,2.731,0.024821,13.405,12758.126999999993
1057,20.86,399,0.032581,10.253,39,13.0,2.075,0.020216,10.253,12768.379999999994
1058,20.89,920,0.033696,24.028,38,31.0,2.743,0.024331,24.028,12792.407999999994
1059,20.96,585,0.039316,15.388,38,23.0,2.776,0.023758,15.388,12807.795999999995
1060,20.9,318,0.04717,8.414,38,15.0,2.572,0.027802,8.414,12816.209999999995
1061,20.91,490,0.036735,12.906,38,18.0,2.408,0.024647,12.906,12829.115999999996
1062,21.1,822,0.038929,21.293,39,32.0,3.125,0.024535,21.293,12850.408999999996
1063,21.25,611,0.050736,15.776,39,31.0,2.74,0.024554,15.776,12866.184999999996
1064,21.26,663,0.030166,17.213,39,20.0,2.436,0.024524,17.213,12883.397999999996
1065,21.23,531,0.032015,13.746,39,17.0,2.829,0.026326,13.746,12897.143999999995
1066,21.13,578,0.025952,14.74,39,15.0,2.623,0.022601,14.74,12911.883999999995
1067,21.1,374,0.040107,9.617,39,15.0,1.698,0.025703,9.617,12921.500999999995
1068,21.1,597,0.026801,15.256,39,16.0,2.67,0.023783,15.256,12936.756999999994
1069,20.94,273,0.03663,7.009,39,10.0,3.451,0.024747,7.009,12943.765999999994
1070,21.13,713,0.039271,18.085,39,28.0,2.816,0.023464,18.085,12961.850999999993
1071,21.1,602,0.039867,15.45,39,24.0,2.169,0.025426,15.45,12977.300999999994
1072,21.11,636,0.033019,15.684,41,21.0,2.329,0.026034,15.684,12992.984999999993
1073,21.21,865,0.036994,20.535,42,32.0,2.363,0.025369,20.535,13013.519999999993
1074,21.31,735,0.038095,17.503,42,28.0,2.392,0.024983,17.503,13031.022999999994
1075,21.33,501,0.03992,13.189,38,20.0,2.008,0.025425,13.189,13044.211999999994
1076,21.47,1101,0.033606,28.537,39,37.0,2.718,0.026188,28.537,13072.748999999994
1077,21.58,764,0.034031,19.76,39,26.0,2.829,0.025561,19.76,13092.508999999995
1078,21.54,376,0.045213,9.667,39,17.0,2.306,0.025082,9.667,13102.175999999994
1079,21.62,694,0.038905,17.959,39,27.0,2.476,0.027615,17.959,13120.134999999995
1080,21.48,392,0.035714,10.09,39,14.0,2.64,0.02671,10.09,13130.224999999995
1081,21.59,816,0.035539,21.076,39,29.0,2.694,0.025296,21.076,13151.300999999994
1082,21.56,604,0.036424,15.465,39,22.0,2.379,0.024913,15.465,13166.765999999994
1083,21.66,539,0.037106,14.017,38,20.0,3.132,0.025031,14.017,13180.782999999994
1084,21.65,609,0.036125,15.63,39,22.0,2.808,0.029712,15.63,13196.412999999993
1085,21.78,739,0.041949,19.029,39,31.0,3.223,0.028835,19.029,13215.441999999994
1086,21.83,670,0.035821,17.103,39,24.0,2.622,0.02824,17.103,13232.544999999993
1087,21.87,584,0.039384,15.251,38,23.0,2.327,0.025132,15.251,13247.795999999993
1088,21.93,717,0.034868,18.208,39,25.0,2.725,0.028281,18.208,13266.003999999994
1089,21.97,567,0.038801,15.04,38,22.0,3.042,0.021127,15.04,13281.043999999994
1090,22.04,469,0.036247,12.358,38,17.0,1.953,0.023195,12.358,13293.401999999995
1091,22.08,701,0.034237,18.449,38,24.0,3.126,0.026658,18.449,13311.850999999995
1092,22.05,427,0.042155,11.224,38,18.0,3.215,0.027693,11.224,13323.074999999995
1093,22.2,726,0.035813,18.816,39,26.0,2.587,0.026146,18.816,13341.890999999996
1094,22.32,615,0.034146,16.097,38,21.0,3.127,0.029153,16.097,13357.987999999996
1095,22.31,376,0.034574,9.676,39,13.0,2.106,0.022953,9.676,13367.663999999995
1096,22.41,786,0.033079,20.052,39,26.0,2.399,0.024114,20.052,13387.715999999995
1097,22.5,740,0.039189,19.184,39,29.0,2.609,0.023289,19.184,13406.899999999994
1098,22.46,454,0.037445,11.907,38,17.0,2.59,0.029231,11.907,13418.806999999993
1099,22.39,512,0.027344,13.409,38,14.0,2.182,0.023365,13.409,13432.215999999993
1100,22.39,628,0.036624,16.39,38,23.0,1.841,0.027864,16.39,13448.605999999992
1101,22.47,631,0.038035,16.73,38,24.0,2.643,0.026348,16.73,13465.335999999992
1102,22.51,446,0.035874,11.762,38,16.0,2.556,0.025192,11.762,13477.097999999993
1103,22.53,625,0.04,16.286,38,25.0,3.472,0.023536,16.286,13493.383999999993
1104,22.56,589,0.035654,15.274,39,21.0,2.864,0.027287,15.274,13508.657999999992
1105,22.62,798,0.027569,19.009,42,22.0,2.152,0.027885,19.009,13527.666999999992
1106,22.66,898,0.032294,21.584,42,29.0,2.739,0.030365,21.584,13549.250999999993
1107,22.64,402,0.047264,10.075,40,19.0,2.418,0.028278,10.075,13559.325999999994
1108,22.54,584,0.030822,13.741,43,18.0,2.815,0.02711,13.741,13573.066999999994
1109,22.54,773,0.036223,18.248,42,28.0,2.345,0.025106,18.248,13591.314999999993
1110,22.44,470,0.044681,11.975,39,21.0,3.064,0.027092,11.975,13603.289999999994
1111,22.64,644,0.045031,16.194,40,29.0,2.587,0.024874,16.194,13619.483999999993
1112,22.74,879,0.036405,21.366,41,32.0,2.936,0.027236,21.366,13640.849999999993
1113,22.63,381,0.03937,9.812,39,15.0,3.171,0.026244,9.812,13650.661999999993
1114,22.61,391,0.051151,10.053,39,20.0,3.079,0.029858,10.053,13660.714999999993
1115,22.59,785,0.034395,19.209,41,27.0,2.266,0.026198,19.209,13679.923999999994
1116,22.69,733,0.031378,18.433,40,23.0,2.383,0.026826,18.433,13698.356999999995
1117,22.64,620,0.040323,15.591,40,25.0,2.24,0.026478,15.591,13713.947999999995
1118,22.56,293,0.027304,6.596,44,8.0,2.686,0.026837,6.596,13720.543999999994
1119,22.69,897,0.0301,21.306,42,27.0,2.914,0.027509,21.306,13741.849999999995
1120,22.88,905,0.032044,21.5,42,29.0,2.529,0.029116,21.5,13763.349999999995
1121,23.05,582,0.044674,15.117,38,26.0,2.302,0.026206,15.117,13778.466999999995
1122,23.06,625,0.0384,16.328,38,24.0,2.165,0.031639,16.328,13794.794999999995
1123,23.1,861,0.039489,22.215,39,34.0,2.502,0.029958,22.215,13817.009999999995
1124,22.95,644,0.026398,16.844,38,17.0,2.5,0.027958,16.844,13833.853999999994
1125,22.92,404,0.037129,10.443,39,15.0,2.879,0.026655,10.443,13844.296999999993
1126,22.92,437,0.045767,11.236,39,20.0,2.613,0.025804,11.236,13855.532999999994
1127,23.05,705,0.038298,18.285,39,27.0,2.715,0.028158,18.285,13873.817999999994
1128,23.0,467,0.038544,12.064,39,18.0,2.418,0.029895,12.064,13885.881999999994
1129,23.0,482,0.03527,12.63,38,17.0,2.707,0.025343,12.63,13898.511999999993
1130,22.81,378,0.031746,9.942,38,12.0,2.817,0.02687,9.942,13908.453999999992
1131,22.79,466,0.045064,11.99,39,21.0,2.157,0.026064,11.99,13920.443999999992
1132,22.85,622,0.03537,16.171,38,22.0,2.936,0.02752,16.171,13936.614999999993
1133,22.63,480,0.027083,12.395,39,13.0,2.2,0.024024,12.395,13949.009999999993
1134,22.5,542,0.023985,14.073,39,13.0,2.203,0.023491,14.073,13963.082999999993
1135,22.63,724,0.044199,18.387,39,32.0,2.548,0.024245,18.387,13981.469999999994
1136,22.41,357,0.030812,9.357,38,11.0,2.686,0.028205,9.357,13990.826999999994
1137,22.16,402,0.027363,10.389,39,11.0,2.764,0.0267,10.389,14001.215999999993
1138,22.17,366,0.038251,9.849,37,14.0,2.484,0.024742,9.849,14011.064999999993
1139,22.08,440,0.027273,11.675,38,12.0,2.818,0.026634,11.675,14022.739999999993
1140,22.08,563,0.040853,14.964,38,23.0,3.039,0.026082,14.964,14037.703999999992
1141,21.98,509,0.027505,13.462,38,14.0,2.67,0.029297,13.462,14051.165999999992
1142,21.96,568,0.033451,15.098,38,19.0,2.134,0.029604,15.098,14066.263999999992
1143,21.83,462,0.038961,12.32,38,18.0,2.504,0.02667,12.32,14078.583999999992
1144,21.59,523,0.028681,13.623,38,15.0,2.941,0.026206,13.623,14092.206999999991
1145,21.47,464,0.034483,12.225,38,16.0,2.812,0.027512,12.225,14104.431999999992
1146,21.46,683,0.035139,17.56,39,24.0,2.401,0.02904,17.56,14121.991999999991
1147,21.55,806,0.032258,21.45,38,26.0,2.266,0.02563,21.45,14143.441999999992
1148,21.34,478,0.014644,12.711,38,7.0,2.272,0.027429,12.711,14156.152999999991
1149,21.41,664,0.040663,17.356,38,27.0,2.741,0.026258,17.356,14173.508999999991
1150,21.45,473,0.033827,12.306,38,16.0,2.499,0.026691,12.306,14185.814999999991
1151,21.3,487,0.030801,12.624,39,15.0,2.446,0.027058,12.624,14198.438999999991
1152,21.19,314,0.031847,8.514,37,10.0,3.029,0.030231,8.514,14206.95299999999
